title,desc,url,provider,type,cycle,dataId,registered,updated
지원사업_신청농지_피해보전 정보,농림축산식품부에서는 지원사업_신청농지_피해보전 정보를 제공합니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251114000000002930,농림수산식품교육문화정보원,링크,수시,20251114000000002930,2025-11-14,2025-11-14
지원사업_품목 정보,농림축산식품부에서는 지원사업_품목 정보를 제공합니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251114000000002931,농림수산식품교육문화정보원,링크,수시,20251114000000002931,2025-11-14,2025-11-14
지원사업_환수 정보,농림축산식품부에서는 지원사업_환수 정보를 제공합니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251114000000002932,농림수산식품교육문화정보원,링크,수시,20251114000000002932,2025-11-14,2025-11-14
지원사업공급토양결과정보,농림축산식품부에서는 지원사업공급토양결과정보를 제공합니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251114000000002933,농림수산식품교육문화정보원,링크,수시,20251114000000002933,2025-11-14,2025-11-14
지자체별 가축사육업 신청,"농림축산식품부에서 제공하는 가축사육업에 관련된 정보로 지자체별 연도별 접수된 품종, 생산 시설 수 등의 정보를 제공합니다",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251114000000002934,농림수산식품교육문화정보원,링크,수시,20251114000000002934,2025-11-14,2025-11-14
지자체별 안전재해보험 가입 현황,"농림축산식품부 안전재해 보험가입정보에 대한 계약자수, 국고 지원 금액 합, 총 보험료 합, 시도_지원_금액 합계 등에 대한 정보로 일부 기관, 특정시기(2016년)에 대한 데이터",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251114000000002935,농림수산식품교육문화정보원,링크,년간,20251114000000002935,2025-11-14,2025-11-14
진입평가항목및결과정보,"농림축산식품부에서는 진입평가항목및결과정보를 제공합니다. 본 정보 제공 데이터는 적용년도, 상위항목아이디, 항목아이디, 순서, 항목명, 항목값, 단위, 기준값, 충족기준, 항목설명, 충족여부, 항목실사값등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251114000000002936,농림수산식품교육문화정보원,링크,수시,20251114000000002936,2025-11-14,2025-11-14
채소류 주산지단지 통계정보,농림축산식품부에서는 채소류 주산지단지 통계정보를 제공합니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251114000000002937,농림수산식품교육문화정보원,링크,수시,20251114000000002937,2025-11-14,2025-11-14
청년 창업형 후계농업경영인 신청정보,농림축산식품부에서는 청년 창업형 후계농업경영인 신청정보를 제공합니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251114000000002938,농림수산식품교육문화정보원,링크,수시,20251114000000002938,2025-11-14,2025-11-14
청년창업농 가축사육시설 명세 월별내역 정보,농림축산식품부에서는 청년창업농 가축사육시설 명세 월별내역 정보를 제공합니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251114000000002939,농림수산식품교육문화정보원,링크,수시,20251114000000002939,2025-11-14,2025-11-14
청년창업농 농지시설 월별내역 정보,농림축산식품부에서는 청년창업농 농지시설 월별내역 정보를 제공합니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251114000000002940,농림수산식품교육문화정보원,링크,수시,20251114000000002940,2025-11-14,2025-11-14
청년창업농조회용경영체재배품목내역 월별이력정보,"농림축산식품부에서 제공하는 청년창업농조회용경영체재배품목내역 월별이력정보로 농지일련번호,품목일련번호,노지재배면적,시설종류등의 정보를 포함하여 제공합니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251114000000002941,농림수산식품교육문화정보원,링크,수시,20251114000000002941,2025-11-14,2025-11-14
축사 사육시설내역정보,농림축산식품부에서는 축사 사육시설내역정보를 제공합니다.,https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251114000000002942,농림수산식품교육문화정보원,링크,수시,20251114000000002942,2025-11-14,2025-11-14
촌대학생학자금 학자금 융자 지원 정보,"농림축산식품부에서는 농촌대학생학자금 학자금 융자 지원정보를 제공합니다. 본 정보 제공 데이터는 사업년도, 지원일련번호, 농업경영체일련번호, 기준일자, 실행일자, 대출년도, 대출학기, 대출신청차수, 대출금액등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002826,농림수산식품교육문화정보원,링크,수시,20251113000000002826,2025-11-13,2025-11-13
과실전문단지 지원사업신청 주요품목 정보,"농림축산식품부에서는 과실전문단지 지원사업신청 주요품목 정보를 제공합니다. 본 정보 제공 데이터는 사업년도, 농림사업명, 신청일련번호, 사업지구명, 위탁여부, 지시면적등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002793,농림수산식품교육문화정보원,링크,수시,20251113000000002793,2025-11-13,2025-11-13
과실전문생산단지기반조성사업 현황정보,"농림축산식품부에서 제공하는 과실전문생산단지기반조성사업 현황정보로 년도, 년차, 시도명, 시군구명, 지구명, 지원면적, 지원액, 총사업비, 수출단지지정여부등의 정보를 제공합니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002794,농림수산식품교육문화정보원,링크,수시,20251113000000002794,2025-11-13,2025-11-13
교육실적관리정보,"농림축산식품부에서는 교육실적관리정보를 제공합니다. 본 정보 제공 데이터는 사업년도, 신청분기, 신청일련번호, 교육실적일련번호, 교육실적구분, 교육실적명, 교육시간, 발급기관, 비고, 승인구분, 교육인정시간등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002795,농림수산식품교육문화정보원,링크,수시,20251113000000002795,2025-11-13,2025-11-13
교육포털연계이수내역정보,"농림축산식품부에서는 교육실적관리정보를 제공합니다. 본 정보 제공 데이터는 사업년도, 신청분기, 신청일련번호, 교육실적일련번호, 교육실적구분, 교육실적명, 교육시간, 발급기관, 비고, 승인구분, 교육인정시간등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002796,농림수산식품교육문화정보원,링크,수시,20251113000000002796,2025-11-13,2025-11-13
교육훈련과정 및 교육불참불이익정보,"농림축산식품부에서는 교육훈련과정 및 교육불참불이익정보를 제공합니다. 본 정보 제공 데이터는 등록번호, 일련번호, 교육구분, 교육내용, 교육방식, 교육시간, 비용부담, 교육내용불이익, 불이익상세등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002797,농림수산식품교육문화정보원,링크,수시,20251113000000002797,2025-11-13,2025-11-13
귀농창업주택구입관리정보,"농림축산식품부에서는 귀농창업주택구입관리정보를 제공합니다. 본 정보 제공 데이터는 선정년도, 관리일련번호, 관리상태, 수도작금액, 원예금액, 과수금액, 특작금액, 경종기타금액, 한우금액, 낙농금액, 양돈금액등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002798,농림수산식품교육문화정보원,링크,수시,20251113000000002798,2025-11-13,2025-11-13
년도별계약농가수정보,"농림축산식품부에서는 년도별계약농가수정보를 제공합니다. 본 정보 제공 데이터는 년도, 등록번호, 일련번호, 가축구분, 지역구분, 당해계약농가수, 전년계약농가수, 전전년계약농가수등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002799,농림수산식품교육문화정보원,링크,수시,20251113000000002799,2025-11-13,2025-11-13
농가협의회현황정보,"농림축산식품부에서는 농가협의회현황정보를 제공합니다. 본 정보 제공 데이터는 년도, 등록번호, 일련번호, 축종, 이름, 직위, 임기, 역할, 등록일자, 기준일자, 안건, 협의일자, 지출구분, 세부내용, 비고등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002800,농림수산식품교육문화정보원,링크,수시,20251113000000002800,2025-11-13,2025-11-13
농기계사고현황정보,"농림축산식품부에서는 농기계사고현황정보를 제공합니다. 본 정보 제공 데이터는 보험사분류, 시도명, 시군구명, 대물가입금액, 대인가입금액, 본인차량가입금액, 본인손해가입금액, 보험가입합계금액, 보험시작일자등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002801,농림수산식품교육문화정보원,링크,수시,20251113000000002801,2025-11-13,2025-11-13
농기계코드,"농림축산식품부 농기계코드 정보로 사업_년도, 동력_구분_코드, 종류_코드, 부속_구분, 부속_상세_구분_코드, 농기계_명 등에 정보 데이터를 제공",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002802,농림수산식품교육문화정보원,링크,년간,20251113000000002802,2025-11-13,2025-11-13
농림부 사업내역정보,"농림축산식품부에서는 농림부 사업내역정보를 제공합니다. 본 정보 제공 데이터는 내역사업년도, 내역사업명, 실국, 사업과, 등록일자, 마감여부, 사업별관심분야, 사업별신청자격종류, 사업별지원자금종류부등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002803,농림수산식품교육문화정보원,링크,수시,20251113000000002803,2025-11-13,2025-11-13
농림사업 경영이양 사업일정 및 지급기준정보,"농림축산식품부에서는 농림사업 경영이양 사업일정 및 지급기준정보를 제공합니다. 본 정보 제공 데이터는 사업년도, 농림사업명, 지급기준일련번호, 사업차수, 개인신청최대수량, 개인신청최소수량등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002804,농림수산식품교육문화정보원,링크,수시,20251113000000002804,2025-11-13,2025-11-13
농림사업 유기질비료 사업일정 및 지급기준정보,"농림축산식품부에서는 농림사업 유기질비료 사업일정 및 지급기준정보를 제공합니다. 본 정보 제공 데이터는 사업년도, 농림사업명, 지급기준일련번호, 사업차수, 개인신청최대수량, 개인신청최소수량등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002805,농림수산식품교육문화정보원,링크,수시,20251113000000002805,2025-11-13,2025-11-13
농림사업 지급기준 밭쌀조건불리정보,"농림축산식품부에서는 농림사업 지급기준 밭쌀조건불리정보를 제공합니다. 본 정보 제공 데이터는 사업년도, 농림사업명, 지급기준일련번호, 개인신청최대수량, 개인신청최소수량, 법인신청최대수량등의 정보를 포함하고 있습니다.",https://data.mafra.go.kr/opendata/data/indexOpenDataDetail.do?data_id=20251113000000002806,농림수산식품교육문화정보원,링크,수시,20251113000000002806,2025-11-13,2025-11-13
